creditscore,age,tenure,numofproducts,hascrcard,isactivemember,estimatedsalary,exited,france,germany,spain,female,male,tenure_age,age_tenure_product
743.0,36.0,7.0,1,1,1,30886.35,0,0,1,0,0,1,0.1944444444444444,252.0
752.0,26.0,2.0,1,1,1,162260.93,0,1,0,0,1,0,0.0769230769230769,52.0
731.0,53.0,1.0,1,0,0,168515.61,1,0,0,1,1,0,0.0188679245283018,53.0
775.0,39.0,6.0,1,1,1,86619.77,0,1,0,0,0,1,0.1538461538461538,234.0
595.0,44.0,7.0,1,1,0,120376.87,0,0,0,1,1,0,0.1590909090909091,308.0
724.0,39.0,9.0,2,1,0,95562.81,0,1,0,0,0,1,0.2307692307692307,351.0
646.0,48.0,1.0,2,1,0,131778.47,1,0,1,0,1,0,0.0208333333333333,48.0
644.0,41.0,7.0,2,0,1,86701.4,0,1,0,0,0,1,0.1707317073170731,287.0
833.0,34.0,3.0,2,0,0,166472.81,0,1,0,0,1,0,0.088235294117647,102.0
746.0,21.0,7.0,2,1,1,194563.65,1,1,0,0,1,0,0.3333333333333333,147.0
553.0,35.0,4.0,1,1,0,142513.5,1,1,0,0,1,0,0.1142857142857142,140.0
716.0,29.0,2.0,2,0,0,138360.29,0,0,0,1,1,0,0.0689655172413793,58.0
705.0,41.0,1.0,2,1,1,160523.72,0,1,0,0,0,1,0.024390243902439,41.0
656.0,31.0,1.0,2,1,1,182372.14,0,1,0,0,0,1,0.032258064516129,31.0
687.0,34.0,5.0,2,1,1,181516.86,0,0,0,1,1,0,0.1470588235294117,170.0
694.0,41.0,6.0,1,1,1,11159.19,0,1,0,0,0,1,0.1463414634146341,246.0
584.0,32.0,1.0,2,1,1,136905.22,0,0,1,0,0,1,0.03125,32.0
473.0,44.0,4.0,1,1,0,162873.33,1,1,0,0,1,0,0.0909090909090909,176.0
577.0,39.0,3.0,3,1,0,146700.76,1,1,0,0,0,1,0.0769230769230769,117.0
539.0,27.0,2.0,2,1,1,166929.43,0,1,0,0,1,0,0.074074074074074,54.0
695.0,28.0,4.0,1,1,1,145562.99,0,1,0,0,1,0,0.1428571428571428,112.0
646.0,43.0,4.0,1,1,1,162428.05,0,0,0,1,0,1,0.0930232558139534,172.0
753.0,34.0,6.0,2,1,0,67979.35,0,0,0,1,1,0,0.1764705882352941,204.0
835.0,44.0,8.0,2,1,1,175314.87,0,0,0,1,0,1,0.1818181818181818,352.0
659.0,39.0,10.0,1,1,1,181605.85,0,1,0,0,1,0,0.2564102564102564,390.0
596.0,31.0,6.0,2,0,1,196990.79,0,1,0,0,0,1,0.1935483870967742,186.0
676.0,36.0,8.0,3,1,0,100720.04,1,1,0,0,0,1,0.2222222222222222,288.0
599.0,47.0,4.0,1,1,0,173617.09,0,1,0,0,0,1,0.0851063829787234,188.0
634.0,50.0,10.0,1,1,1,132782.09,0,0,1,0,0,1,0.2,500.0
459.0,27.0,8.0,2,1,0,150850.29,0,1,0,0,1,0,0.2962962962962963,216.0
489.0,51.0,3.0,1,1,0,174098.28,1,1,0,0,1,0,0.0588235294117647,153.0
677.0,34.0,3.0,1,1,1,119368.99,0,0,1,0,1,0,0.088235294117647,102.0
605.0,31.0,5.0,1,1,1,183598.77,0,0,1,0,1,0,0.1612903225806451,155.0
698.0,25.0,5.0,1,1,0,145524.36,1,1,0,0,0,1,0.2,125.0
678.0,38.0,2.0,2,0,1,115068.99,0,1,0,0,1,0,0.0526315789473684,76.0
476.0,27.0,6.0,2,1,0,69414.13,0,1,0,0,1,0,0.2222222222222222,162.0
554.0,33.0,4.0,1,1,1,159813.18,0,0,0,1,1,0,0.1212121212121212,132.0
544.0,41.0,7.0,1,1,0,170634.08,1,0,1,0,1,0,0.1707317073170731,287.0
714.0,34.0,1.0,2,0,1,182076.97,0,0,1,0,1,0,0.0294117647058823,34.0
663.0,23.0,8.0,1,1,1,174536.17,0,1,0,0,1,0,0.3478260869565217,184.0
628.0,33.0,4.0,2,1,1,122937.57,0,1,0,0,0,1,0.1212121212121212,132.0
580.0,27.0,9.0,2,1,0,107890.69,0,1,0,0,1,0,0.3333333333333333,243.0
545.0,38.0,4.0,2,1,1,94738.54,0,1,0,0,1,0,0.1052631578947368,152.0
707.0,33.0,10.0,1,1,1,99818.41,0,1,0,0,1,0,0.303030303030303,330.0
648.0,45.0,4.0,1,1,0,91568.94,1,1,0,0,0,1,0.0888888888888888,180.0
639.0,41.0,6.0,1,1,1,178393.68,0,0,1,0,0,1,0.1463414634146341,246.0
754.0,52.0,2.0,2,1,1,86022.09,0,1,0,0,0,1,0.0384615384615384,104.0
645.0,51.0,10.0,1,1,0,140746.94,1,0,0,1,1,0,0.196078431372549,510.0
571.0,36.0,4.0,2,0,1,74850.97,0,1,0,0,1,0,0.1111111111111111,144.0
663.0,37.0,5.0,2,1,0,131778.57,1,0,0,1,0,1,0.1351351351351351,185.0
703.0,31.0,8.0,1,1,0,132295.95,0,1,0,0,1,0,0.2580645161290322,248.0
757.0,31.0,1.0,2,1,0,145700.66,0,1,0,0,1,0,0.032258064516129,31.0
697.0,41.0,5.0,1,1,1,65657.29,0,1,0,0,0,1,0.1219512195121951,205.0
849.0,43.0,9.0,2,1,1,171056.65,0,0,1,0,1,0,0.2093023255813953,387.0
826.0,34.0,4.0,2,1,0,190200.53,1,1,0,0,0,1,0.1176470588235294,136.0
579.0,37.0,10.0,2,1,1,37024.28,0,1,0,0,1,0,0.2702702702702703,370.0
712.0,36.0,2.0,2,0,1,152880.17,0,0,1,0,0,1,0.0555555555555555,72.0
590.0,33.0,3.0,2,0,1,93820.49,0,1,0,0,1,0,0.0909090909090909,99.0
611.0,37.0,4.0,1,0,0,171039.56,1,0,1,0,1,0,0.1081081081081081,148.0
736.0,27.0,8.0,1,0,0,96863.46,0,1,0,0,0,1,0.2962962962962963,216.0
804.0,33.0,5.0,2,1,0,176902.79,0,1,0,0,1,0,0.1515151515151515,165.0
715.0,32.0,1.0,2,0,1,101057.95,0,1,0,0,1,0,0.03125,32.0
705.0,46.0,5.0,1,1,0,113677.53,1,1,0,0,1,0,0.108695652173913,230.0
552.0,42.0,4.0,3,0,0,195692.3,1,0,0,1,0,1,0.0952380952380952,168.0
636.0,50.0,7.0,2,1,0,143585.25,0,1,0,0,1,0,0.14,350.0
724.0,41.0,1.0,2,1,0,123882.73,0,1,0,0,1,0,0.024390243902439,41.0
694.0,54.0,7.0,1,1,0,191746.23,0,1,0,0,0,1,0.1296296296296296,378.0
627.0,34.0,6.0,1,1,1,180598.98,0,1,0,0,1,0,0.1764705882352941,204.0
708.0,36.0,7.0,2,1,0,139049.24,0,0,1,0,0,1,0.1944444444444444,252.0
577.0,30.0,1.0,2,1,1,9902.39,0,1,0,0,1,0,0.0333333333333333,30.0
745.0,35.0,8.0,2,1,1,176779.46,0,1,0,0,0,1,0.2285714285714285,280.0
648.0,39.0,6.0,1,1,1,142923.15,0,1,0,0,0,1,0.1538461538461538,234.0
631.0,33.0,8.0,1,1,0,186476.91,1,0,1,0,1,0,0.2424242424242424,264.0
645.0,49.0,6.0,1,1,0,115767.85,1,0,1,0,1,0,0.1224489795918367,294.0
721.0,41.0,1.0,2,1,0,97939.4,0,0,0,1,0,1,0.024390243902439,41.0
628.0,49.0,9.0,2,1,0,178342.63,0,0,0,1,1,0,0.1836734693877551,441.0
705.0,46.0,3.0,2,1,0,117273.35,0,1,0,0,0,1,0.0652173913043478,138.0
648.0,32.0,2.0,1,1,1,131712.52,0,1,0,0,0,1,0.0625,64.0
634.0,37.0,5.0,2,0,0,71738.56,0,0,0,1,1,0,0.1351351351351351,185.0
678.0,35.0,5.0,2,1,0,126761.4,0,1,0,0,0,1,0.1428571428571428,175.0
686.0,34.0,2.0,2,1,0,32080.69,0,0,0,1,1,0,0.0588235294117647,68.0
605.0,31.0,3.0,1,0,0,199320.77,0,1,0,0,0,1,0.0967741935483871,93.0
648.0,31.0,10.0,1,1,0,159938.82,0,0,1,0,1,0,0.3225806451612903,310.0
595.0,38.0,3.0,1,1,1,172430.27,1,0,1,0,1,0,0.0789473684210526,114.0
520.0,38.0,6.0,2,0,1,5075.48,0,1,0,0,0,1,0.1578947368421052,228.0
682.0,36.0,5.0,2,1,1,157959.02,0,1,0,0,0,1,0.1388888888888889,180.0
748.0,39.0,9.0,2,1,0,126794.56,0,1,0,0,1,0,0.2307692307692307,351.0
602.0,37.0,9.0,1,0,0,94878.22,0,1,0,0,0,1,0.2432432432432432,333.0
713.0,45.0,4.0,1,1,1,74005.04,0,0,1,0,0,1,0.0888888888888888,180.0
553.0,57.0,3.0,2,1,0,6057.81,1,0,0,1,1,0,0.0526315789473684,171.0
642.0,26.0,10.0,2,1,1,164170.36,0,1,0,0,0,1,0.3846153846153846,260.0
614.0,36.0,6.0,1,0,1,71811.9,0,1,0,0,1,0,0.1666666666666666,216.0
529.0,26.0,9.0,3,1,1,46203.31,1,0,0,1,1,0,0.3461538461538461,234.0
678.0,36.0,10.0,1,1,1,183536.24,0,0,0,1,0,1,0.2777777777777778,360.0
577.0,28.0,6.0,2,1,0,113482.5,0,1,0,0,0,1,0.2142857142857142,168.0
638.0,37.0,3.0,1,1,1,94926.3,0,1,0,0,0,1,0.081081081081081,111.0
651.0,33.0,4.0,1,0,0,152323.04,0,1,0,0,1,0,0.1212121212121212,132.0
548.0,40.0,3.0,1,1,1,54926.4,0,0,0,1,1,0,0.075,120.0
648.0,51.0,5.0,1,1,0,54474.48,1,0,1,0,1,0,0.0980392156862745,255.0
696.0,33.0,3.0,2,1,0,45418.28,0,1,0,0,1,0,0.0909090909090909,99.0
689.0,43.0,2.0,1,0,1,119644.59,0,0,1,0,0,1,0.0465116279069767,86.0
554.0,42.0,8.0,2,0,0,71433.96,0,0,0,1,0,1,0.1904761904761904,336.0
685.0,33.0,5.0,2,0,0,74854.97,0,0,1,0,0,1,0.1515151515151515,165.0
750.0,34.0,3.0,1,1,1,58214.79,1,1,0,0,1,0,0.088235294117647,102.0
565.0,45.0,1.0,1,1,0,171465.82,1,0,0,1,0,1,0.0222222222222222,45.0
662.0,37.0,9.0,1,1,1,48233.75,0,0,0,1,1,0,0.2432432432432432,333.0
709.0,38.0,4.0,2,1,1,90878.87,0,1,0,0,1,0,0.1052631578947368,152.0
681.0,31.0,8.0,2,1,0,92621.9,0,1,0,0,0,1,0.2580645161290322,248.0
582.0,33.0,9.0,1,1,0,113713.51,0,1,0,0,0,1,0.2727272727272727,297.0
712.0,41.0,7.0,2,1,1,177852.57,0,1,0,0,1,0,0.1707317073170731,287.0
583.0,25.0,6.0,2,0,1,109988.09,0,1,0,0,1,0,0.24,150.0
678.0,41.0,2.0,1,0,0,162087.82,0,1,0,0,1,0,0.048780487804878,82.0
639.0,51.0,5.0,1,0,1,64490.67,0,0,1,0,0,1,0.0980392156862745,255.0
718.0,38.0,4.0,1,1,1,143681.62,0,0,0,1,0,1,0.1052631578947368,152.0
638.0,40.0,9.0,1,1,0,127825.25,0,0,1,0,1,0,0.225,360.0
683.0,34.0,3.0,1,1,0,1235.5,0,1,0,0,0,1,0.088235294117647,102.0
669.0,35.0,3.0,1,0,0,74854.97,0,1,0,0,0,1,0.0857142857142857,105.0
667.0,53.0,5.0,2,1,0,170810.76,1,1,0,0,0,1,0.0943396226415094,265.0
637.0,56.0,8.0,2,0,1,49637.65,1,0,1,0,0,1,0.1428571428571428,448.0
756.0,42.0,4.0,1,1,0,141023.01,0,0,1,0,0,1,0.0952380952380952,168.0
548.0,35.0,9.0,2,1,0,31299.71,0,1,0,0,1,0,0.2571428571428571,315.0
706.0,48.0,4.0,1,1,0,153323.46,1,0,1,0,1,0,0.0833333333333333,192.0
668.0,46.0,1.0,1,1,0,173052.19,1,0,1,0,1,0,0.0217391304347826,46.0
646.0,29.0,10.0,1,1,0,121313.49,0,1,0,0,0,1,0.3448275862068966,290.0
721.0,44.0,8.0,3,1,1,106457.11,1,0,0,1,1,0,0.1818181818181818,352.0
821.0,44.0,6.0,1,1,1,129964.94,0,1,0,0,1,0,0.1363636363636363,264.0
754.0,42.0,4.0,1,1,1,164064.44,0,0,1,0,0,1,0.0952380952380952,168.0
627.0,39.0,3.0,1,1,0,101986.16,0,0,0,1,0,1,0.0769230769230769,117.0
792.0,33.0,2.0,2,0,1,184842.71,0,1,0,0,1,0,0.0606060606060606,66.0
469.0,45.0,2.0,1,0,1,118978.73,0,1,0,0,1,0,0.0444444444444444,90.0
754.0,44.0,7.0,2,1,1,137030.82,0,1,0,0,1,0,0.1590909090909091,308.0
711.0,26.0,7.0,1,1,0,121846.81,0,1,0,0,1,0,0.2692307692307692,182.0
549.0,32.0,9.0,2,1,1,111981.19,0,1,0,0,0,1,0.28125,288.0
685.0,40.0,6.0,2,1,1,159800.16,0,1,0,0,0,1,0.15,240.0
693.0,34.0,4.0,2,1,1,81452.51,0,0,0,1,1,0,0.1176470588235294,136.0
520.0,33.0,6.0,2,1,1,34410.55,0,1,0,0,1,0,0.1818181818181818,198.0
716.0,38.0,7.0,1,1,0,189678.7,0,1,0,0,0,1,0.1842105263157894,266.0
556.0,34.0,4.0,2,0,0,116951.6,0,0,0,1,0,1,0.1176470588235294,136.0
607.0,38.0,1.0,2,1,1,86950.72,0,1,0,0,1,0,0.0263157894736842,38.0
548.0,39.0,8.0,2,1,0,86927.53,1,0,1,0,1,0,0.2051282051282051,312.0
773.0,29.0,6.0,2,1,1,62402.27,0,1,0,0,1,0,0.2068965517241379,174.0
659.0,36.0,8.0,1,1,0,132467.93,1,0,1,0,1,0,0.2222222222222222,288.0
724.0,34.0,2.0,1,1,1,141827.83,0,0,1,0,0,1,0.0588235294117647,68.0
731.0,31.0,8.0,2,1,0,122267.94,0,1,0,0,0,1,0.2580645161290322,248.0
583.0,35.0,5.0,2,1,1,170514.21,0,1,0,0,0,1,0.1428571428571428,175.0
656.0,39.0,5.0,2,1,1,100507.21,0,1,0,0,0,1,0.1282051282051282,195.0
717.0,49.0,9.0,3,0,1,121151.1,1,1,0,0,1,0,0.1836734693877551,441.0
710.0,31.0,2.0,2,1,1,50595.44,0,1,0,0,1,0,0.064516129032258,62.0
712.0,30.0,1.0,2,1,1,145537.57,0,0,0,1,0,1,0.0333333333333333,30.0
551.0,30.0,3.0,2,1,1,86937.2,0,0,1,0,1,0,0.1,90.0
722.0,35.0,3.0,2,0,1,74846.67,0,0,0,1,0,1,0.0857142857142857,105.0
596.0,35.0,1.0,1,1,1,143629.41,0,1,0,0,0,1,0.0285714285714285,35.0
779.0,42.0,5.0,2,1,1,148811.81,0,1,0,0,0,1,0.119047619047619,210.0
635.0,31.0,1.0,2,0,0,172944.69,0,1,0,0,1,0,0.032258064516129,31.0
556.0,46.0,6.0,3,1,0,127059.03,1,1,0,0,1,0,0.1304347826086956,276.0
759.0,44.0,6.0,2,1,0,100137.7,0,1,0,0,0,1,0.1363636363636363,264.0
604.0,43.0,9.0,2,0,1,2919.31,0,1,0,0,1,0,0.2093023255813953,387.0
526.0,27.0,9.0,2,0,0,67040.12,0,1,0,0,0,1,0.3333333333333333,243.0
762.0,22.0,1.0,1,1,1,94762.84,0,0,1,0,0,1,0.0454545454545454,22.0
675.0,36.0,3.0,2,1,0,116862.63,0,1,0,0,0,1,0.0833333333333333,108.0
678.0,34.0,5.0,2,1,0,49373.94,0,1,0,0,0,1,0.1470588235294117,170.0
714.0,27.0,4.0,2,1,0,176984.34,0,1,0,0,0,1,0.1481481481481481,108.0
754.0,40.0,6.0,1,1,1,86950.72,0,1,0,0,1,0,0.15,240.0
582.0,46.0,5.0,1,0,0,61324.87,1,1,0,0,1,0,0.108695652173913,230.0
635.0,34.0,1.0,1,0,0,153776.4,0,1,0,0,0,1,0.0294117647058823,34.0
578.0,36.0,7.0,1,1,1,73066.85,1,0,0,1,0,1,0.1944444444444444,252.0
754.0,32.0,9.0,1,1,1,136902.01,0,1,0,0,0,1,0.28125,288.0
584.0,54.0,9.0,1,1,0,84760.32,1,0,1,0,0,1,0.1666666666666666,486.0
695.0,30.0,3.0,2,0,1,50679.48,0,0,0,1,0,1,0.1,90.0
629.0,32.0,4.0,1,1,0,125920.54,0,1,0,0,0,1,0.125,128.0
648.0,32.0,8.0,1,1,0,133653.38,0,0,1,0,0,1,0.25,256.0
575.0,36.0,9.0,1,1,1,87994.95,1,0,1,0,1,0,0.25,324.0
773.0,25.0,7.0,2,0,1,129372.94,0,1,0,0,1,0,0.28,175.0
698.0,40.0,9.0,2,1,1,153617.16,0,0,0,1,1,0,0.225,360.0
699.0,38.0,6.0,1,0,1,4888.91,0,0,0,1,0,1,0.1578947368421052,228.0
586.0,42.0,1.0,2,1,1,72876.41,0,0,0,1,1,0,0.0238095238095238,42.0
651.0,30.0,7.0,1,1,0,126241.4,1,1,0,0,1,0,0.2333333333333333,210.0
545.0,43.0,8.0,2,1,0,88307.97,0,1,0,0,0,1,0.1860465116279069,344.0
627.0,32.0,7.0,2,0,0,121861.96,0,1,0,0,0,1,0.21875,224.0
677.0,40.0,7.0,1,1,1,62944.75,1,0,0,1,0,1,0.175,280.0
735.0,26.0,7.0,2,1,0,149474.69,0,1,0,0,1,0,0.2692307692307692,182.0
607.0,36.0,4.0,1,1,0,46416.36,0,0,0,1,1,0,0.1111111111111111,144.0
684.0,29.0,3.0,2,1,0,92347.73,0,0,1,0,0,1,0.1034482758620689,87.0
586.0,30.0,7.0,1,0,1,172601.16,0,1,0,0,1,0,0.2333333333333333,210.0
785.0,36.0,2.0,1,1,1,92915.84,0,1,0,0,0,1,0.0555555555555555,72.0
629.0,35.0,4.0,1,1,1,123825.54,0,0,0,1,0,1,0.1142857142857142,140.0
603.0,44.0,6.0,1,1,1,154639.72,0,1,0,0,0,1,0.1363636363636363,264.0
596.0,33.0,4.0,2,1,0,142963.29,0,1,0,0,1,0,0.1212121212121212,132.0
584.0,33.0,7.0,2,1,1,124906.79,0,1,0,0,0,1,0.2121212121212121,231.0
676.0,29.0,3.0,2,1,0,8282.22,0,0,0,1,1,0,0.1034482758620689,87.0
730.0,40.0,8.0,1,1,0,170893.85,1,1,0,0,1,0,0.2,320.0
665.0,43.0,8.0,2,1,1,103760.53,0,1,0,0,1,0,0.1860465116279069,344.0
516.0,41.0,1.0,1,1,1,71426.75,1,0,1,0,1,0,0.024390243902439,41.0
641.0,38.0,5.0,2,1,0,146585.58,0,1,0,0,1,0,0.131578947368421,190.0
640.0,31.0,7.0,2,1,1,141364.27,0,0,0,1,0,1,0.2258064516129032,217.0
572.0,37.0,1.0,1,0,0,131609.48,0,1,0,0,1,0,0.027027027027027,37.0
482.0,34.0,1.0,1,1,0,177614.05,0,0,0,1,0,1,0.0294117647058823,34.0
584.0,44.0,7.0,2,0,0,114866.6,0,1,0,0,0,1,0.1590909090909091,308.0
592.0,31.0,9.0,1,1,0,49844.08,0,0,1,0,0,1,0.2903225806451613,279.0
642.0,32.0,10.0,2,0,0,91514.62,0,0,0,1,0,1,0.3125,320.0
675.0,43.0,9.0,1,1,0,133544.53,1,0,0,1,0,1,0.2093023255813953,387.0
616.0,35.0,4.0,2,1,0,124956.13,0,0,0,1,0,1,0.1142857142857142,140.0
685.0,41.0,9.0,2,1,1,167564.82,0,1,0,0,0,1,0.2195121951219512,369.0
700.0,33.0,9.0,2,0,0,69608.48,0,1,0,0,1,0,0.2727272727272727,297.0
704.0,26.0,8.0,2,0,0,126812.63,0,1,0,0,0,1,0.3076923076923077,208.0
730.0,26.0,2.0,2,1,1,162889.1,1,0,0,1,1,0,0.0769230769230769,52.0
574.0,36.0,8.0,2,1,1,8559.66,0,0,0,1,0,1,0.2222222222222222,288.0
597.0,26.0,3.0,2,0,1,95159.13,1,0,1,0,0,1,0.1153846153846153,78.0
553.0,33.0,1.0,2,1,0,146650.11,0,1,0,0,0,1,0.0303030303030303,33.0
807.0,40.0,1.0,1,1,1,46253.65,0,0,1,0,1,0,0.025,40.0
686.0,44.0,5.0,1,1,1,97734.3,0,0,0,1,0,1,0.1136363636363636,220.0
591.0,33.0,7.0,1,1,0,125696.65,0,1,0,0,1,0,0.2121212121212121,231.0
628.0,35.0,7.0,2,1,1,47428.45,0,1,0,0,1,0,0.2,245.0
651.0,47.0,7.0,1,0,1,167984.72,0,1,0,0,0,1,0.1489361702127659,329.0
730.0,33.0,2.0,1,1,1,73069.29,0,0,0,1,0,1,0.0606060606060606,66.0
529.0,25.0,4.0,2,0,1,97629.22,0,1,0,0,1,0,0.16,100.0
679.0,40.0,4.0,2,1,0,19842.22,0,1,0,0,0,1,0.1,160.0
850.0,34.0,9.0,2,0,1,187987.01,0,1,0,0,0,1,0.2647058823529412,306.0
662.0,46.0,9.0,1,1,0,151401.33,1,1,0,0,1,0,0.1956521739130435,414.0
751.0,33.0,6.0,2,0,1,62449.07,0,1,0,0,0,1,0.1818181818181818,198.0
695.0,41.0,4.0,1,0,0,38614.74,1,1,0,0,1,0,0.0975609756097561,164.0
498.0,29.0,7.0,2,1,0,121151.1,0,1,0,0,1,0,0.2413793103448276,203.0
755.0,30.0,1.0,1,1,1,57896.27,1,0,1,0,0,1,0.0333333333333333,30.0
573.0,30.0,4.0,2,0,0,149814.68,0,1,0,0,1,0,0.1333333333333333,120.0
706.0,46.0,2.0,2,1,1,141926.43,0,1,0,0,0,1,0.0434782608695652,92.0
556.0,37.0,5.0,1,1,1,148087.62,0,0,1,0,0,1,0.1351351351351351,185.0
711.0,41.0,9.0,2,1,0,185821.41,0,1,0,0,1,0,0.2195121951219512,369.0
559.0,44.0,5.0,1,1,0,94738.74,1,1,0,0,0,1,0.1136363636363636,220.0
603.0,56.0,9.0,1,1,0,70196.57,1,0,1,0,1,0,0.1607142857142857,504.0
640.0,43.0,10.0,1,1,0,101433.76,1,1,0,0,0,1,0.2325581395348837,430.0
673.0,41.0,6.0,2,1,0,92647.94,0,1,0,0,1,0,0.1463414634146341,246.0
535.0,57.0,2.0,1,1,1,119808.64,1,1,0,0,1,0,0.0350877192982456,114.0
637.0,34.0,7.0,1,0,1,49405.88,0,0,0,1,1,0,0.2058823529411764,238.0
667.0,37.0,9.0,1,1,1,40257.03,0,1,0,0,0,1,0.2432432432432432,333.0
605.0,29.0,6.0,2,1,0,98090.69,0,0,0,1,1,0,0.2068965517241379,174.0
681.0,41.0,2.0,2,0,1,163714.92,0,0,0,1,1,0,0.048780487804878,82.0
661.0,38.0,2.0,2,1,1,67979.35,0,1,0,0,0,1,0.0526315789473684,76.0
661.0,35.0,7.0,1,1,0,44965.57,0,1,0,0,0,1,0.2,245.0
812.0,23.0,6.0,3,0,0,162889.1,0,1,0,0,0,1,0.2608695652173913,138.0
693.0,34.0,5.0,1,0,0,125865.35,0,1,0,0,0,1,0.1470588235294117,170.0
634.0,35.0,5.0,2,1,0,132798.78,0,0,1,0,1,0,0.1428571428571428,175.0
580.0,28.0,2.0,2,1,1,76544.9,0,0,1,0,0,1,0.0714285714285714,56.0
524.0,45.0,9.0,2,0,1,82117.2,1,0,1,0,0,1,0.2,405.0
592.0,38.0,1.0,1,1,1,124872.26,0,0,0,1,0,1,0.0263157894736842,38.0
658.0,29.0,8.0,1,1,1,125979.36,0,1,0,0,0,1,0.2758620689655172,232.0
677.0,38.0,4.0,2,0,0,71682.5,0,1,0,0,0,1,0.1052631578947368,152.0
710.0,23.0,3.0,2,0,1,134188.11,0,0,0,1,0,1,0.1304347826086956,69.0
543.0,36.0,9.0,2,1,0,199657.46,0,0,0,1,1,0,0.25,324.0
632.0,40.0,5.0,2,0,0,135068.62,0,1,0,0,0,1,0.125,200.0
627.0,35.0,2.0,1,1,0,109393.19,1,0,1,0,0,1,0.0571428571428571,70.0
589.0,26.0,9.0,1,1,0,93717.46,1,1,0,0,1,0,0.3461538461538461,234.0
667.0,41.0,6.0,2,1,1,171657.57,0,1,0,0,0,1,0.1463414634146341,246.0
774.0,27.0,5.0,2,0,1,199527.34,0,0,0,1,0,1,0.1851851851851851,135.0
746.0,36.0,7.0,2,0,1,146652.11,0,0,0,1,0,1,0.1944444444444444,252.0
679.0,47.0,7.0,1,1,1,124777.14,0,0,1,0,1,0,0.1489361702127659,329.0
659.0,42.0,8.0,2,1,1,139024.63,0,1,0,0,1,0,0.1904761904761904,336.0
679.0,31.0,8.0,2,1,1,167553.31,0,0,0,1,0,1,0.2580645161290322,248.0
718.0,32.0,7.0,2,1,1,82782.08,0,1,0,0,1,0,0.21875,224.0
694.0,27.0,4.0,2,1,0,88890.05,0,1,0,0,1,0,0.1481481481481481,108.0
659.0,41.0,1.0,1,1,1,100950.46,0,0,0,1,0,1,0.024390243902439,41.0
605.0,37.0,3.0,1,1,0,53353.36,1,0,1,0,1,0,0.081081081081081,111.0
656.0,34.0,4.0,2,1,0,89216.29,0,0,0,1,1,0,0.1176470588235294,136.0
569.0,40.0,6.0,1,1,1,110593.47,0,1,0,0,0,1,0.15,240.0
773.0,38.0,1.0,1,0,1,199644.6,0,1,0,0,1,0,0.0263157894736842,38.0
625.0,39.0,3.0,2,1,0,114448.77,0,1,0,0,0,1,0.0769230769230769,117.0
618.0,43.0,6.0,1,1,1,88206.04,0,1,0,0,0,1,0.1395348837209302,258.0
662.0,44.0,9.0,1,0,1,47729.33,0,0,0,1,1,0,0.2045454545454545,396.0
769.0,33.0,6.0,2,1,0,548.12,0,1,0,0,1,0,0.1818181818181818,198.0
567.0,34.0,5.0,1,1,1,170818.12,0,0,0,1,0,1,0.1470588235294117,170.0
721.0,25.0,7.0,2,1,0,99843.15,0,0,1,0,1,0,0.28,175.0
559.0,53.0,2.0,1,1,0,2019.78,1,0,0,1,0,1,0.0377358490566037,106.0
613.0,37.0,9.0,2,1,0,134878.19,0,0,1,0,0,1,0.2432432432432432,333.0
564.0,51.0,5.0,2,0,1,48778.46,0,1,0,0,1,0,0.0980392156862745,255.0
461.0,32.0,4.0,2,1,1,54209.02,0,1,0,0,1,0,0.125,128.0
582.0,43.0,9.0,2,1,0,181208.47,1,0,1,0,0,1,0.2093023255813953,387.0
696.0,34.0,8.0,1,0,0,59890.29,0,1,0,0,0,1,0.2352941176470588,272.0
614.0,50.0,6.0,2,1,1,184017.98,0,0,1,0,1,0,0.12,300.0
652.0,46.0,1.0,1,1,1,171099.45,0,0,0,1,0,1,0.0217391304347826,46.0
679.0,30.0,5.0,1,1,0,157871.55,1,0,1,0,0,1,0.1666666666666666,150.0
686.0,36.0,6.0,2,1,0,187800.86,0,0,0,1,0,1,0.1666666666666666,216.0
539.0,38.0,6.0,1,1,0,157959.02,1,1,0,0,1,0,0.1578947368421052,228.0
748.0,41.0,1.0,1,1,1,120108.56,0,1,0,0,0,1,0.024390243902439,41.0
724.0,29.0,5.0,2,1,1,187718.26,0,0,0,1,1,0,0.1724137931034483,145.0
640.0,48.0,9.0,1,1,0,46416.85,1,1,0,0,1,0,0.1875,432.0
789.0,27.0,8.0,1,1,1,3234.8,0,0,1,0,1,0,0.2962962962962963,216.0
597.0,35.0,6.0,2,1,1,86927.53,0,1,0,0,1,0,0.1714285714285714,210.0
439.0,37.0,4.0,2,0,0,157567.37,0,1,0,0,0,1,0.1081081081081081,148.0
792.0,34.0,7.0,2,0,0,92612.88,0,0,0,1,0,1,0.2058823529411764,238.0
725.0,25.0,7.0,1,0,0,92826.35,0,0,1,0,0,1,0.28,175.0
646.0,34.0,1.0,1,1,0,130138.98,0,0,0,1,0,1,0.0294117647058823,34.0
659.0,52.0,10.0,1,1,0,181224.56,1,0,1,0,1,0,0.1923076923076923,520.0
778.0,50.0,6.0,1,0,0,151336.96,1,1,0,0,0,1,0.12,300.0
676.0,40.0,3.0,1,1,0,108139.23,0,1,0,0,0,1,0.075,120.0
636.0,34.0,4.0,1,1,1,160131.58,0,0,0,1,1,0,0.1176470588235294,136.0
